Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée
2019-06-01,Paris Lyon,Saint Etienne Chateaucreux,169,109,0,12,33.61805556,5.505963303
2019-06-01,Montpellier,Lyon Part Dieu,112,238,37,39,31.31025641,7.802072968
2019-06-01,Nancy,Paris Est,98,299,0,48,24.84513889,5.813210702
2019-06-01,Paris Lyon,Annecy,224,147,0,13,44.0,6.163265306
2019-06-01,Paris Lyon,Italie,434,68,0,15,62.16666667,13.47058824
2019-06-01,Bordeaux St Jean,Tourcoing,300,29,0,4,71.25,12.65517241
2019-06-01,Paris Montparnasse,Laval,86,240,5,35,25.60333333,4.872695035
2019-06-01,Paris Montparnasse,Vannes,156,239,5,52,32.27884615,8.429487179
2019-06-01,Reims,Paris Est,46,203,0,33,15.43888889,3.612397373
2019-06-01,Macon Loche,Paris Lyon,100,191,4,25,39.40133333,5.932887701
2019-06-01,Paris Montparnasse,Angouleme,132,287,4,55,46.00818182,10.02067138
2019-06-01,Paris Lyon,Grenoble,184,215,0,32,36.6875,7.025581395
2019-06-01,Lyon Part Dieu,Lille,187,283,77,64,26.38958333,11.5316343
2019-06-01,Paris Lyon,Avignon Tgv,161,449,0,64,27.30911458,4.413140312
2019-06-01,Paris Lyon,Macon Loche,96,205,0,19,33.12280702,4.766097561
2019-06-01,Paris Lyon,Perpignan,306,187,0,29,83.76206897,12.94812834
2019-06-01,Strasbourg,Paris Est,116,484,4,88,27.08143939,6.555659722
2019-06-01,Paris Lyon,Aix En Provence Tgv,184,399,0,41,39.52642276,5.368253968
2019-06-01,Dijon Ville,Paris Lyon,98,434,3,43,52.32906977,5.240139211
2019-06-01,Toulon,Paris Lyon,248,240,22,35,40.83619048,7.455810398
2019-06-01,Stuttgart,Paris Est,198,135,0,29,32.42816092,9.598024691
2019-06-01,Paris Lyon,Geneve,171,197,0,35,35.56714286,8.235617597
2019-06-01,Marne La Vallee,Lyon Part Dieu,111,294,0,53,33.17264151,6.570918367
2019-06-01,Marseille St Charles,Marne La Vallee,210,258,14,51,34.63856209,8.34931694
2019-06-01,Paris Lyon,Chambery Challes Les Eaux,180,142,0,18,40.14166667,6.493309859
2019-06-01,Lausanne,Paris Lyon,186,139,0,15,45.11,5.18705036
2019-06-01,Strasbourg,Nantes,294,58,0,16,40.05729167,12.57068966
2019-06-01,Paris Nord,Dunkerque,116,243,6,39,35.38461538,5.831223629
2019-06-01,Paris Nord,Lille,62,589,6,120,21.77555556,4.517610063
2019-06-01,Lille,Lyon Part Dieu,190,235,0,37,34.15810811,6.785106383
2019-06-01,Paris Nord,Arras,49,305,14,67,19.60945274,4.802691867
2019-06-01,Tourcoing,Bordeaux St Jean,289,36,8,5,64.53333333,11.6827381
2019-06-01,Paris Montparnasse,Brest,226,257,0,29,86.53448276,10.82101167
2019-06-01,Avignon Tgv,Paris Lyon,164,425,22,58,32.95086207,5.164143921
2019-06-01,Madrid,Marseille St Charles,194,30,0,6,106.0305556,22.85055556
2019-06-01,Toulouse Matabiau,Paris Montparnasse,265,153,2,26,52.83910256,11.31589404
2019-06-01,Lyon Part Dieu,Rennes,235,88,0,25,58.754,19.56098485
2019-06-01,Paris Montparnasse,Bordeaux St Jean,151,774,7,94,45.73953901,5.526184268
2019-06-01,Paris Montparnasse,La Rochelle Ville,175,216,0,32,36.0,6.856481481
2019-06-01,La Rochelle Ville,Paris Montparnasse,169,216,0,42,42.10515873,10.12160494
2019-06-01,St Pierre Des Corps,Paris Montparnasse,68,411,4,138,27.50084541,12.4459869
2019-06-01,Dunkerque,Paris Nord,117,237,4,17,24.6745098,2.66888412
2019-06-01,Lille,Paris Nord,63,626,69,102,17.22565359,3.292130461
2019-06-01,Nimes,Paris Lyon,177,332,0,67,57.02164179,10.69106426
2019-06-01,Arras,Paris Nord,50,326,21,55,17.02636364,3.745519126
2019-06-01,Paris Lyon,Besancon Franche Comte Tgv,129,186,0,31,32.22365591,5.876702509
2019-06-01,Chambery Challes Les Eaux,Paris Lyon,187,130,0,29,33.03218391,7.783974359
2019-06-01,Nantes,Paris Montparnasse,136,579,45,96,34.36319444,7.321972534
2019-06-01,Paris Lyon,Zurich,229,142,0,29,36.91206897,10.00305164
2019-06-01,Paris Lyon,Montpellier,207,323,0,27,93.68580247,8.197781218
2019-06-01,Geneve,Paris Lyon,171,214,0,27,53.37345679,6.63029595
2019-06-01,Brest,Paris Montparnasse,231,278,15,27,49.04753086,6.622179975
2019-06-01,Paris Montparnasse,St Pierre Des Corps,66,396,6,89,26.27022472,6.592905983
2019-06-01,Paris Lyon,Lausanne,174,141,0,20,31.37916667,7.202836879
2019-06-01,Rennes,Paris Montparnasse,103,616,29,83,37.19558233,6.27120954
2019-06-01,St Malo,Paris Montparnasse,164,84,0,11,24.43333333,4.601190476
2019-06-01,Marseille St Charles,Lille,281,202,14,48,38.91458333,12.75328014
2019-06-01,Bellegarde (Ain),Paris Lyon,163,218,0,30,49.66444444,6.326834862
2019-06-01,Paris Est,Stuttgart,197,135,0,21,31.55793651,7.768271605
2019-06-01,Le Mans,Paris Montparnasse,62,442,13,120,22.17680556,6.655866356
2019-06-01,Valence Alixan Tgv,Paris Lyon,133,308,0,61,53.08934426,9.847727273
2019-06-01,Poitiers,Paris Montparnasse,99,423,0,127,36.14553806,11.71599685
2019-06-01,Nice Ville,Paris Lyon,356,192,22,29,37.97816092,7.709313725
2019-06-01,Italie,Paris Lyon,445,66,0,20,38.91916667,13.11186869
2019-06-01,Tours,Paris Montparnasse,81,178,4,52,33.99807692,10.84051724
2019-06-01,Paris Montparnasse,Toulouse Matabiau,264,141,3,34,39.84803922,11.04565217
2019-06-01,Lille,Marseille St Charles,298,193,0,26,44.10384615,8.047063903
2019-06-01,Aix En Provence Tgv,Paris Lyon,185,410,22,37,48.92342342,5.403651203
2019-06-01,Annecy,Paris Lyon,229,141,0,16,40.334375,5.650472813
2019-06-01,Lyon Part Dieu,Marseille St Charles,105,576,200,88,31.19924242,8.791932624
2019-06-01,Paris Est,Francfort,203,162,0,25,43.11333333,10.25627572
2019-06-01,Quimper,Paris Montparnasse,227,255,11,15,42.73888889,4.725
2019-06-01,Grenoble,Paris Lyon,185,203,0,19,38.31666667,3.889655172
2019-06-01,Paris Lyon,Nice Ville,352,169,0,23,46.07608696,8.667850099
2019-06-01,Paris Lyon,Toulon,244,222,0,34,40.09166667,6.01996997
2019-06-01,Paris Montparnasse,Rennes,103,635,10,81,31.93292181,5.027893333
2019-06-01,Paris Lyon,Mulhouse Ville,168,300,0,46,37.23550725,6.372833333
2019-06-01,Marseille St Charles,Lyon Part Dieu,102,369,8,49,21.75884354,5.35166205
2019-06-01,Marseille St Charles,Tourcoing,308,24,0,6,45.5,13.20833333
2019-06-01,Marseille St Charles,Paris Lyon,200,518,22,52,44.10448718,5.437567204
2019-07-01,St Pierre Des Corps,Paris Montparnasse,67,427,0,93,16.82508961,4.343403591
2019-07-01,Marseille St Charles,Marne La Vallee,213,261,7,65,33.00128205,9.9332021
2019-07-01,Nice Ville,Paris Lyon,357,265,0,46,39.20833333,7.592264151
2019-07-01,Nantes,Strasbourg,303,60,0,6,37.76944444,5.422222222
2019-07-01,Lyon Part Dieu,Montpellier,114,223,0,46,34.56521739,8.91696562
2019-07-01,Paris Montparnasse,Laval,86,238,0,29,23.2591954,3.836554622
2019-07-01,Paris Montparnasse,Le Mans,60,421,0,86,12.91143411,2.89216152
2019-07-01,Paris Montparnasse,Rennes,103,613,0,64,27.07786458,3.536595976
2019-07-01,Paris Montparnasse,Vannes,155,207,0,24,28.79166667,4.584541063
2019-07-01,Metz,Paris Est,85,367,59,69,28.35169082,7.131006494
2019-07-01,Strasbourg,Nantes,292,49,0,6,22.55555556,5.415306122
2019-07-01,Paris Lyon,Toulon,244,316,0,59,50.02372881,9.824367089
2019-07-01,Valence Alixan Tgv,Paris Lyon,133,339,16,82,38.1648374,9.399638803
2019-07-01,Lyon Part Dieu,Marseille St Charles,111,468,24,143,38.43636364,13.5045045
2019-07-01,Paris Lyon,Italie,276,69,27,7,45.475,10.39761905
2019-07-01,Toulouse Matabiau,Paris Montparnasse,265,194,0,29,45.61091954,8.407474227
2019-07-01,Lyon Part Dieu,Rennes,234,97,5,34,33.39705882,15.46630435
2019-07-01,Strasbourg,Paris Est,116,634,97,92,53.03532609,10.2342334
2019-07-01,Lille,Paris Nord,63,617,66,99,17.49511785,3.350544465
2019-07-01,Lille,Lyon Part Dieu,191,259,4,47,41.28191489,9.819673203
2019-07-01,Paris Lyon,Nimes,176,358,1,62,30.9266129,6.483800187
2019-07-01,Lausanne,Paris Lyon,192,146,0,15,30.94230769,3.363127854
2019-07-01,Francfort,Paris Est,229,196,25,31,67.1183908,13.53918129
2019-07-01,Italie,Paris Lyon,256,128,69,11,48.43888889,10.12118644
2019-07-01,Bordeaux St Jean,Paris Montparnasse,147,808,9,133,37.05288221,7.45738423
2019-07-01,Avignon Tgv,Paris Lyon,164,513,4,92,31.67427536,6.36129666
2019-07-01,Paris Montparnasse,Angers Saint Laud,94,411,0,61,18.85491803,4.025506894
2019-07-01,Paris Lyon,Nice Ville,356,259,0,45,51.57888889,11.84607465
2019-07-01,Paris Lyon,Lyon Part Dieu,120,549,17,64,29.92109375,4.437562657
2019-07-01,Bordeaux St Jean,Tourcoing,299,10,0,1,27.0,5.8
2019-07-01,Tourcoing,Bordeaux St Jean,289,12,0,0,0.0,-0.068055556
2019-07-01,Stuttgart,Paris Est,202,168,29,29,56.87013889,14.15119904
2019-07-01,Paris Lyon,Barcelona,319,124,1,39,57.84408602,19.55907859
2019-07-01,Paris Nord,Dunkerque,114,248,3,32,23.921875,2.883673469
2019-07-01,Marne La Vallee,Marseille St Charles,217,268,0,66,50.36136364,14.9960199
2019-07-01,Montpellier,Paris Lyon,206,498,126,75,44.00733333,9.19171147
2019-07-01,Paris Montparnasse,Poitiers,99,518,0,90,19.12796296,4.536068211
2019-07-01,Paris Lyon,Annecy,222,131,0,19,41.05263158,7.893129771
2019-07-01,Paris Lyon,Le Creusot Montceau Montchanin,80,208,0,30,22.44222222,2.792467949
2019-07-01,Mulhouse Ville,Paris Lyon,168,313,0,28,39.05833333,2.884984026
2019-07-01,Paris Nord,Lille,63,554,6,87,26.03409962,4.193856448
2019-07-01,Laval,Paris Montparnasse,90,219,0,27,25.7617284,4.177853881
2019-07-01,Paris Montparnasse,Nantes,132,510,0,56,30.36755952,4.556601307
2019-07-01,Paris Lyon,Montpellier,208,360,1,54,38.70987654,6.323816156
2019-07-01,St Malo,Paris Montparnasse,172,114,0,15,20.61888889,3.812134503
2019-07-01,Paris Nord,Arras,50,287,7,46,23.12898551,4.368452381
2019-07-01,Paris Lyon,Avignon Tgv,160,519,0,66,24.68636364,3.905876686
2019-07-01,Paris Lyon,Mulhouse Ville,168,307,0,41,30.77235772,4.830076004
2019-07-01,Annecy,Paris Lyon,231,180,44,11,36.42272727,4.003431373
2019-07-01,Grenoble,Paris Lyon,183,162,1,13,35.50641026,3.182919255
2019-07-01,Nimes,Paris Lyon,176,485,126,89,38.97172285,9.446703807
2019-07-01,Poitiers,Paris Montparnasse,100,421,0,90,18.96037037,5.291765637
2019-07-01,Paris Montparnasse,St Pierre Des Corps,67,404,4,73,19.60844749,4.176208333
2019-07-01,Barcelona,Paris Lyon,326,123,0,40,52.24635417,16.14254743
2019-07-01,Paris Montparnasse,La Rochelle Ville,175,242,0,47,27.08510638,6.123966942
2019-07-01,Macon Loche,Paris Lyon,102,266,74,16,26.04375,4.283072917
2019-07-01,Quimper,Paris Montparnasse,229,244,11,14,29.99166667,3.399284692
2019-07-01,Paris Est,Reims,46,222,6,36,28.53935185,5.154243827
2019-07-01,Marseille St Charles,Tourcoing,310,10,0,2,31.0,7.5
2019-07-01,Marne La Vallee,Lyon Part Dieu,111,313,4,62,40.22607527,9.780204962
2019-07-01,Paris Est,Nancy,96,300,0,29,52.37873563,4.963666667
2019-07-01,Paris Est,Francfort,226,170,0,32,43.0797619,14.22490196
2019-07-01,Rennes,Paris Montparnasse,104,656,45,66,27.86767677,4.48172395
2019-07-01,Geneve,Paris Lyon,187,212,8,20,32.93958333,5.905800654
2019-07-01,Reims,Paris Est,46,220,10,37,20.32612613,4.259047619
2019-07-01,Paris Nord,Douai,67,180,3,30,25.51388889,3.633050847
2019-07-01,Paris Lyon,Grenoble,181,164,0,17,33.94117647,4.576219512
2019-07-01,Le Creusot Montceau Montchanin,Paris Lyon,80,225,10,69,18.33478261,6.293953488
2019-07-01,Paris Lyon,Macon Loche,98,213,19,21,29.60873016,3.834879725
2019-07-01,Marseille St Charles,Paris Lyon,203,488,4,69,43.17729469,7.287982094
2019-07-01,Zurich,Paris Lyon,237,148,0,14,31.10238095,2.362274775
2019-07-01,La Rochelle Ville,Paris Montparnasse,174,235,0,18,26.28518519,4.48070922
2019-07-01,Vannes,Paris Montparnasse,158,255,11,28,22.93154762,3.765983607
2019-07-01,Nancy,Paris Est,96,321,12,28,36.18452381,3.927076591
2019-07-01,Douai,Paris Nord,77,204,11,37,16.55900901,4.084283247
2019-07-01,Aix En Provence Tgv,Paris Lyon,188,433,0,55,35.2369697,5.516743649
2019-07-01,Paris Lyon,Chambery Challes Les Eaux,184,136,43,16,41.86354167,8.291218638
2019-07-01,Paris Montparnasse,Angouleme,132,299,0,60,28.59888889,7.047045708
2019-07-01,Saint Etienne Chateaucreux,Paris Lyon,168,123,7,23,28.33913043,6.454741379
2019-07-01,Lyon Part Dieu,Paris Lyon,121,597,41,110,25.8619697,6.519004796
2019-07-01,Le Mans,Paris Montparnasse,62,435,5,91,18.44065934,4.430193798
2019-07-01,Paris Montparnasse,St Malo,162,119,0,15,36.07666667,4.965966387
2019-07-01,Paris Est,Metz,85,323,0,52,37.14487179,5.523632611
2019-07-01,Paris Lyon,Aix En Provence Tgv,188,403,0,40,41.75958333,5.190363937
2019-07-01,Paris Lyon,Dijon Ville,95,442,0,37,32.90585586,2.387443439
2019-07-01,Paris Lyon,Perpignan,306,201,1,50,40.04866667,10.979
2019-07-01,Perpignan,Paris Lyon,306,321,126,53,47.50880503,13.18811966
2019-07-01,Toulon,Paris Lyon,248,321,0,50,39.32266667,6.959916926
2019-07-01,Marseille St Charles,Lyon Part Dieu,105,410,5,98,25.29336735,8.547654321
2019-07-01,Arras,Paris Nord,51,331,23,60,16.97666667,4.134036797
2019-07-01,Paris Lyon,Saint Etienne Chateaucreux,169,116,0,21,27.95634921,6.797126437
2019-07-01,Paris Montparnasse,Bordeaux St Jean,151,777,0,99,39.47946128,4.956199056
2019-07-01,Paris Est,Strasbourg,116,557,0,59,48.97909605,5.502274087
2019-07-01,Dunkerque,Paris Nord,116,240,6,19,20.94385965,2.757478632
2019-07-01,Lille,Marseille St Charles,300,205,0,45,48.02333333,13.38617886
2019-07-01,Besancon Franche Comte Tgv,Paris Lyon,131,190,0,11,48.06969697,2.358157895
2019-07-01,Paris Lyon,Lausanne,174,147,0,24,57.02847222,11.31360544
2019-07-01,Paris Lyon,Zurich,236,151,0,25,33.43933333,7.627483444
2019-07-01,Madrid,Marseille St Charles,198,30,0,7,66.13095238,17.85777778
2019-07-01,Lyon Part Dieu,Lille,187,287,66,94,31.20106383,15.28378582
2019-07-01,Bellegarde (Ain),Paris Lyon,162,227,8,29,21.0137931,4.668493151
2019-07-01,Marseille St Charles,Lille,285,207,14,70,34.99285714,14.65854922
2019-07-01,Montpellier,Lyon Part Dieu,112,284,66,28,44.51369048,8.041055046
2019-07-01,Paris Montparnasse,Quimper,226,231,0,24,33.875,5.532467532
2019-07-01,Paris Lyon,Geneve,183,183,0,34,49.76519608,11.85500911
2019-07-01,Brest,Paris Montparnasse,231,296,34,17,38.91568627,4.593002545
2019-07-01,Paris Lyon,Valence Alixan Tgv,131,313,1,55,31.62121212,6.412606838
2019-07-01,Angers Saint Laud,Paris Montparnasse,96,473,15,63,19.34470899,3.683660844
2019-07-01,Paris Montparnasse,Toulouse Matabiau,266,190,0,28,47.34345238,8.422105263
2019-07-01,Paris Lyon,Besancon Franche Comte Tgv,129,181,0,19,35.41578947,4.082965009
2019-07-01,Angouleme,Paris Montparnasse,131,247,0,41,22.92479675,5.233333333
2019-07-01,Paris Montparnasse,Brest,227,240,0,22,35.20454545,4.9
2019-07-01,Rennes,Lyon Part Dieu,243,124,0,17,44.26470588,7.104569892
2019-07-01,Paris Est,Stuttgart,196,139,0,35,41.33571429,14.3942446
2019-07-01,Marseille St Charles,Madrid,196,31,0,5,40.37666667,7.309677419
2019-07-01,Nantes,Paris Montparnasse,136,559,15,63,25.36137566,4.257689951
2019-07-01,Tours,Paris Montparnasse,81,157,0,21,19.44285714,3.59670913
2019-07-01,Lyon Part Dieu,Marne La Vallee,109,318,66,86,25.93972868,9.933664021
2019-07-01,Dijon Ville,Paris Lyon,98,441,0,42,33.73849206,2.927739985
2019-07-01,Paris Montparnasse,Tours,79,161,4,33,11.76161616,3.461252654
2019-07-01,Chambery Challes Les Eaux,Paris Lyon,191,254,133,16,31.61979167,4.890633609
2019-07-01,Paris Lyon,Bellegarde (Ain),162,203,0,44,27.57992424,8.45862069
2019-07-01,Paris Lyon,Marseille St Charles,202,552,0,59,45.60112994,6.808816425
2019-08-01,Paris Montparnasse,La Rochelle Ville,175,240,0,31,31.35483871,4.566666667
2019-08-01,Paris Montparnasse,Poitiers,99,489,5,58,20.02356322,2.806921488
2019-08-01,Annecy,Paris Lyon,231,136,0,24,27.00069444,6.383333333
2019-08-01,Dijon Ville,Paris Lyon,98,400,5,32,41.07135417,2.443544304
2019-08-01,Paris Nord,Dunkerque,116,233,0,18,31.30555556,2.060085837
2019-08-01,Paris Montparnasse,Nantes,132,461,0,38,43.5245614,4.515979754
2019-08-01,Quimper,Paris Montparnasse,229,229,6,9,36.3537037,2.995440957
2019-08-01,Paris Lyon,Annecy,222,125,0,6,43.83333333,3.768
2019-08-01,Paris Lyon,Mulhouse Ville,168,263,0,25,31.89266667,3.509442332
2019-08-01,Lyon Part Dieu,Montpellier,114,237,20,51,21.86372549,5.540860215
2019-08-01,Paris Lyon,Geneve,188,147,0,18,45.22962963,9.246371882
2019-08-01,La Rochelle Ville,Paris Montparnasse,175,230,0,26,31.90384615,4.956884058
2019-08-01,Marne La Vallee,Lyon Part Dieu,111,295,8,31,21.8811828,3.504703833
2019-08-01,Paris Lyon,Marseille St Charles,200,530,4,55,44.39969697,6.648700887
2019-08-01,Marseille St Charles,Madrid,220,29,0,8,80.61111111,16.50632184
2019-08-01,Paris Lyon,Zurich,239,145,0,20,36.6325,7.32908046
2019-08-01,St Pierre Des Corps,Paris Montparnasse,67,398,0,65,13.72564103,2.778559464
2019-08-01,Reims,Paris Est,46,198,2,15,18.70666667,2.083843537
2019-08-01,Strasbourg,Nantes,293,61,8,4,38.8875,5.572641509
2019-08-01,Paris Lyon,Aix En Provence Tgv,188,395,0,35,39.98,4.93164557
2019-08-01,Paris Lyon,Besancon Franche Comte Tgv,129,163,0,14,22.39880952,2.370654397
2019-08-01,Paris Lyon,Perpignan,305,212,0,47,48.42765957,12.41926101
2019-08-01,Paris Lyon,Italie,414,80,0,12,45.70833333,6.4875
2019-08-01,St Malo,Paris Montparnasse,172,111,0,10,22.34166667,2.96021021
2019-08-01,Paris Est,Strasbourg,116,529,15,20,28.65166667,1.414883268
2019-08-01,Laval,Paris Montparnasse,90,199,0,17,17.94607843,2.055778894
2019-08-01,Paris Montparnasse,Rennes,104,561,0,27,31.7617284,1.772133096
2019-08-01,Rennes,Lyon Part Dieu,243,112,0,13,31.99487179,4.92202381
2019-08-01,Paris Est,Nancy,95,284,0,10,37.23666667,1.236561033
2019-08-01,Paris Nord,Douai,67,151,0,17,19.70882353,1.21401766
2019-08-01,Besancon Franche Comte Tgv,Paris Lyon,132,172,0,7,33.43333333,0.530813953
2019-08-01,Marseille St Charles,Paris Lyon,204,450,0,66,39.62979798,6.600222222
2019-08-01,Paris Lyon,Montpellier,207,330,0,39,40.76709402,5.46479798
2019-08-01,Montpellier,Paris Lyon,206,373,28,92,40.89365942,10.92932367
2019-08-01,Aix En Provence Tgv,Paris Lyon,189,407,0,60,30.52055556,5.309049959
2019-08-01,Lyon Part Dieu,Paris Lyon,121,485,9,46,23.5923913,2.513445378
2019-08-01,Paris Lyon,Nimes,176,346,0,51,31.27254902,5.666522158
2019-08-01,Paris Lyon,Valence Alixan Tgv,131,300,0,38,29.01491228,4.381666667
2019-08-01,Angouleme,Paris Montparnasse,133,224,0,26,16.04230769,3.189657738
2019-08-01,Paris Montparnasse,St Malo,162,115,0,5,22.76333333,1.122608696
2019-08-01,Paris Lyon,Barcelona,339,119,0,31,69.092,18.99495798
2019-08-01,Francfort,Paris Est,223,170,4,30,30.23,6.870281124
2019-08-01,Madrid,Marseille St Charles,204,30,0,7,87.48095238,23.01888889
2019-08-01,Paris Montparnasse,Toulouse Matabiau,266,187,0,17,55.96568627,4.986809269
2019-08-01,Bordeaux St Jean,Paris Montparnasse,146,797,45,88,29.94602273,4.608843085
2019-08-01,Brest,Paris Montparnasse,231,249,3,19,34.00964912,4.360704607
2019-08-01,Lyon Part Dieu,Rennes,235,80,0,22,38.9,13.81083333
2019-08-01,Bellegarde (Ain),Paris Lyon,161,187,0,20,27.23833333,3.098752228
2019-08-01,Metz,Paris Est,85,284,5,54,17.81049383,4.337275986
2019-08-01,Paris Lyon,Grenoble,181,147,0,16,27.875,3.323129252
2019-08-01,Paris Montparnasse,Le Mans,60,375,0,44,16.84204545,1.824622222
2019-08-01,Paris Nord,Arras,49,229,0,20,21.115,1.979839884
2019-08-01,Paris Est,Stuttgart,188,145,0,20,31.46083333,8.407126437
2019-08-01,Paris Montparnasse,Bordeaux St Jean,151,737,5,46,30.65072464,1.473497268
2019-08-01,Lille,Lyon Part Dieu,191,251,8,26,21.4775641,3.469135802
2019-08-01,Zurich,Paris Lyon,208,118,0,3,55.78333333,1.160310734
2019-08-01,Strasbourg,Paris Est,116,504,9,59,24.4980226,3.841616162
2019-08-01,Paris Lyon,Dijon Ville,95,411,0,30,27.34944444,1.852919708
2019-08-01,Paris Lyon,Nice Ville,356,269,0,40,50.5925,9.826084263
2019-08-01,Paris Montparnasse,St Pierre Des Corps,67,378,0,42,13.79761905,1.949691358
2019-08-01,Paris Montparnasse,Tours,79,144,0,21,14.19603175,2.629861111
2019-08-01,Tours,Paris Montparnasse,82,146,0,19,10.98245614,2.184817352
2019-08-01,Paris Est,Reims,46,207,0,15,12.63888889,1.06747182
2019-08-01,Nantes,Strasbourg,305,53,0,6,46.15,6.924213836
2019-08-01,Paris Montparnasse,Vannes,155,203,0,14,36.71428571,2.980295567
2019-08-01,Paris Nord,Lille,62,427,2,47,21.00177305,2.054980392
2019-08-01,Paris Lyon,Saint Etienne Chateaucreux,169,110,0,12,29.81944444,5.287121212
2019-08-01,Marseille St Charles,Lille,286,208,26,45,35.22,11.16382784
2019-08-01,Paris Montparnasse,Brest,227,228,0,15,39.2,4.050438596
2019-08-01,Toulouse Matabiau,Paris Montparnasse,265,194,0,22,37.9530303,5.781701031
2019-08-01,Arras,Paris Nord,50,243,2,38,15.10833333,3.176141079
2019-08-01,Paris Lyon,Chambery Challes Les Eaux,180,146,0,14,28.3547619,2.952625571
2019-08-01,Grenoble,Paris Lyon,183,141,0,9,29.41666667,2.203073286
2019-08-01,Mulhouse Ville,Paris Lyon,169,272,0,15,32.89888889,0.701286765
2019-08-01,Lyon Part Dieu,Marseille St Charles,110,427,0,106,23.75503145,7.478727557
2019-08-01,Paris Lyon,Lausanne,176,135,0,15,41.28846154,6.521851852
2019-08-01,Paris Lyon,Le Creusot Montceau Montchanin,80,196,0,17,22.05490196,1.295663265
2019-08-01,Le Creusot Montceau Montchanin,Paris Lyon,81,209,9,38,12.15175439,1.94025
2019-08-01,Lille,Marseille St Charles,297,194,0,25,43.70533333,8.853178694
2019-08-01,Paris Est,Metz,84,300,0,26,20.7025641,1.210555556
2019-08-01,Paris Est,Francfort,220,182,15,24,26.49375,7.266866267
2019-08-01,Nimes,Paris Lyon,176,374,28,102,38.08496732,10.89523121
2019-08-01,Perpignan,Paris Lyon,306,208,12,57,43.18421053,12.74710884
2019-08-01,Saint Etienne Chateaucreux,Paris Lyon,168,111,0,5,47.43,1.851351351
